Review;DS;Bank Name;data_source;Bank ID;Sentiment_gen;Positive_gen;Negative_gen;Neutral_gen;Mixed_gen;MajoritySentiment;Pilar;Sentiment_Value;Predicted_Pilar
"Makers Alley invites the public to experience its first Makers Alley Spring Members Show in the former Milford Bank building at 34 Bridge St,, Milford, N.J.
Drawing on the talents of artists, artisans and craftspeople across all artistic disciplines and skill sets in the Delaware River Valley, the exhibition features over 200 entries in the Established and Emerging Artists categories. The Spring Members Show is open to the public weekends from 11 a.m.-5 p.m., through Sunday, June 25.
 Makers Alley – an artisan and craft collective that supports creativity across all artistic and craft disciplines and skill sets – will also announce its first Member’s Choice Honorariums. Eligible voters, including new members, current and previous members, past jurors, and all honorary mentioned artists are invited to visit the Bank June 10 and 11 and have an in-person opportunity to view these works for themselves – and then vote on their favorites on site, in-person.";2023-06-08T04:10:22Z;Milford Bank;news;12;NEUTRAL;4,67E+13;85183462943;9,53E+15;4,97E+11;POSITIVE;Other;1;Social
"The Milford Bank hosts Shred & Recycle Days every year in an effort to provide valuable shredding and recycling services to the community. The next event will take place at The Milford Bank, Post Road West Office (295 Boston Post Road( on Saturday, June 3 from 9am to noon (or until the trucks fill up).
FREE Electronics Recycling for the public
 FREE Document Shredding for TMB customers
 $5 fee per box of Documents Shredded for Non-Customers
 (100% of proceeds will benefit a local non-profit organization
 Limit 3 Boxes of Paper per household or business. First come first served.
 Max weight: As much as you can lift (Note: you are responsible for unloading).
 Max size: 18? x 18? x 16” (medium sized moving box). No limit on electronics.
 Learn more https://www.milfordbank.com/inside-the-bank/green-fair/
 Follow The Milford Bank on Facebook, Twitter, or Instagram for updates.";2023-05-01T14:10:47Z;Milford Bank;news;12;NEUTRAL;8,22E+14;6,29E+12;9,17E+15;1,80E+11;POSITIVE;Ambiental;1;Social
"**News Release Submitted by Town of Southbury**  March 1, 2023
 The Small Business Seminar series, co-hosted by Southbury Economic Development Commission and Newtown Savings Bank, continues with “Business Planning and Financing”. This free seminar with registration will be held on March 13th from noon to 1:15pm in room 205 of the Southbury Town Hall, located at 501 Main Street South. Admission is free to the seminar with registration at:
  If you are thinking of starting a business, or already own a business and are interested in growing or expanding, then this seminar is for you. Whatever your business aspirations, it is vital to have a well thought out plan. The old adage holds true, if you are not moving forward, you are falling behind. If you need financing for your business goals, having a business plan is required by the lender. The good news is that there is free assistance available and this seminar will take some of the mystery out of the process.
  It will cover: Business Planning – Professional services available to assist you for free with your business plan, and provide you with a successful roadmap to business growth. Financing – Traditional business bank lending and commercial ‘gap-to-goal' lending; plus the real-world perspective from a business owner who's been through it.
  The expert panel will include: Matt Mihalcik, AVP, Small Business Lender, Newtown Savings Bank. Fred Welk Jr., Business Advisor, Director of Business Education & Communications, Community Economic Development Fund (CEDF) ; Michelle Ouimette-Augustyn, DPS, Business Advisor, Management Adjunct Faculty, Connecticut Small Business Development Center (CT-SBDC); and Matt Gilchrist, President, EG Home LLC to provide a business owner's perspective. Kevin Bielmeier, Economic Development Director, Town of Southbury will moderate. The seminar is co-hosted by Newtown Savings Bank and Southbury Economic Development Commission.
  Deadline for registration is Monday, March 11, 2024 and space is limited. Get more local news delivered straight to your inbox. We've removed the ability to reply as we work to make improvements.";2024-03-01T20:27:56Z;Newtown Savings Bank;news;13;NEUTRAL;1,94E+14;2,09E+11;9,80E+15;9986971236;POSITIVE;Social;1;Social
"**News Release Submitted by Southbury Economic Development Commission**  Jan. 26, 2024
 The Small Business Seminar series, co-hosted by Southbury Economic Development Commission and Newtown Savings Bank, will continue with “Cybersecurity and Fraud Prevention” on February 15th. This free seminar, with registration, will be held from noon to 1:15pm in room 205 of the Southbury Town Hall, located at 501 Main Street South.
  “Small businesses are the most likely to receive malicious emails targeting them,” says Kevin Bielmeier, Southbury Economic Development Director, “which is why we felt it important to hold this seminar, to examine threats like phishing, spam, and malware, and relay how a business owner can combat them, even on a small budget.”
  The expert panel includes Alex Boshetto, Fraud Operations Manager for Newtown Savings Bank, Mike Samoska, Cyber Chief and Chief Technology Officer for Consolidated Computing, and Faith Vincinanza, an education specialist on Security and Risk Management for CLS International, and Ed Gilchrest, owner of Gyre9, an advanced design and manufacturing firm in Southbury, will offer a business owner's perspective. They will cover Cybersecurity - the practice of protecting systems, networks, and programs from digital attacks, and Fraud Prevention - the process and measures taken by businesses to protect themselves and their customers from fraudulent activities. The seminar is free with registration and includes lunch from Nardelli's of Southbury. The deadline for registration is February 13th and space is limited.
  To register for this seminar, and to view recordings of past ones, go to: https://www.southbury-ct.org/Small-Business-Seminars.
  A third seminar on March 13th will focus on “Business Planning and Financing”. Get more local news delivered straight to your inbox. We've removed the ability to reply as we work to make improvements.";2024-01-29T22:16:34Z;Newtown Savings Bank;news;13;NEUTRAL;6,17E+13;1,12E+14;9,83E+15;25787896448;POSITIVE;Social;1;Social
"Description  Congratulations to all of this year's winners on this honor!  Alexis Kahn  Chelsea Groton Bank  Sara Lundy
 Chelsea Groton Bank
  Damen Norton
  Chelsea Groton Bank
  Gary Dawson
  Dime Bank
  Sandra Sousa-Martins
  Fairfield County Bank
  Kris Cricchi
  GSB
  Stephanie Bliga
  Ion Bank
  Lizette Nigro
  Liberty Bank
  Justin Spring
  National Iron Bank
  Rebecca Brown
  Newtown Savings Bank
  Kelly Williams
  Newtown Savings Bank
  Patryk Krakowski
  Thomaston Savings Bank
  Sara Kroscen
  Torrington Savings Bank
  Christine Fleckenstein
  Union Savings Bank";2023-11-07T01:56:48Z;Newtown Savings Bank;news;13;POSITIVE;7,81E+15;1,72E+13;2,17E+15;12471421542;POSITIVE;Other;1;Económico
"To the Editor: I’d like to take a moment to introduce myself. My name is Matthew Mihalcik, I am seeking reelection for Legislative Council District 2.
I am currently employed by Newtown Savings Bank as a small business lender. I have been very involved in the small business community as the past president of the Southbury Business Association and most recently the vice president of the Chamber of Commerce of Newtown. Additionally, I co-own a small business in Sandy Hook with my wife Melissa.
 My volunteerism started at a young age when I was a Boy Scout earning the highest honor, the Eagle Scout Award. I attended Central Connecticut State University and majored in criminology and minored in political science.
 I moved to town in 2012 and shortly thereafter was appointed to the Economic Development Commission by First Selectman Pat Llodra. Shortly thereafter, I was also appointed to the Board of Directors of the C.H. Booth Library where I was also the race director for the annual Turkey Trot road race benefiting the library. In 2019, I was elected to the Board of Finance, which enabled me to use my finance experience and commitment to volunteerism.
 I will work to ensure that the town retains its great rating by bond agencies, the schools are funded appropriately and there are great places for everyone to enjoy in the open space, town parks and community center. Our community is very special and if reelected to the Legislative Council I will work to ensure that Newtown is a great place for all to live, work and thrive.
 Matt Mihalcik
 Sandy Hook";2023-10-20T07:13:02Z;Newtown Savings Bank;news;13;NEUTRAL;7,75E+14;1,11E+13;9,21E+15;22800481020;POSITIVE;Social;1;Social
"TRUMBULL — A New York has been arrested after attempting to make fraudulent transactions at Newtown Savings Bank, police say.

In a release, Trumbull police Lt. Eric Weir said Daniel Ervin, a 38-year-old from Binghamton, N.Y., was arrested a short distance from the bank on Friday after attempting to make a transaction and being recognized by an employee who saw him during a withdrawal he made the day before.

Weir said Trumbull police were notified around 5 p.m. of a man who returned to the bank at 926 White Plains Road and attempted to deposit a check for more than $3,000. Due to Ervin’s illegal activity the previous day, he said, and him having no documentation to support having access to the account, he eventually left the bank after being denied the option to make any further transactions.

Weir said Ervin was located walking a short distance away from the bank where he was taken into police custody. He said he was found to be in possession of a fraudulent HSBC Premier credit card under another individual’s name, as well as two Newtown Savings Bank receipts that were dated Aug, 31 that showed the previous fraudulent transactions.

That day, Weir said, Ervin was successful in using fraudulent identification to withdraw $2,000 from a business account. During that event, he said, Ervin provided a Massachusetts driver's license with his own picture on it, but with the victim’s name and address.

Weir said Ervin was charged with two counts of criminal impersonation, third-degree identity theft, second-degree forgery, third-degree forgery and credit card forgery. He said he was held in lieu of $5,000 bond and is scheduled to appear in state Superior Court in Bridgeport on Sept. 11.";2023-09-06T07:19:23Z;Newtown Savings Bank;news;13;NEUTRAL;2,38E+13;4,29E+15;5,69E+15;57285065850;POSITIVE;Other;1;Social
"Editorial, Functionality and Social Media Cookies We use third-party services for commenting, videos, and embedding posts as part of our news coverage. The providers of these cookies may use the data as explained in their privacy policies.
FILE PHOTO — Trumbull police Lt. Brian Weir said Daniel Ervin, a 38-year-old New York man, was charged for attempting to fraudulently cash a check at Newtown Savings Banks.
 TRUMBULL — A New York has been arrested after attempting to make fraudulent transactions at Newtown Savings Bank, police say.
 In a release, Trumbull police Lt. Eric Weir said Daniel Ervin, a 38-year-old from Binghamton, N.Y., was arrested a short distance from the bank on Friday after attempting to make a transaction and being recognized by an employee who saw him during a withdrawal he made the day before.
 Weir said Trumbull police were notified around 5 p.m. of a man who returned to the bank at 926 White Plains Road and attempted to deposit a check for more than $3,000. Due to Ervin’s illegal activity the previous day, he said, and him having no documentation to support having access to the account, he eventually left the bank after being denied the option to make any further transactions.
 Weir said Ervin was located walking a short distance away from the bank where he was taken into police custody. He said he was found to be in possession of a fraudulent HSBC Premier credit card under another individual’s name, as well as two Newtown Savings Bank receipts that were dated Aug, 31 that showed the previous fraudulent transactions.
 That day, Weir said, Ervin was successful in using fraudulent identification to withdraw $2,000 from a business account. During that event, he said, Ervin provided a Massachusetts driver's license with his own picture on it, but with the victim’s name and address.
 Weir said Ervin was charged with two counts of criminal impersonation, third-degree identity theft, second-degree forgery, third-degree forgery and credit card forgery. He said he was held in lieu of $5,000 bond and is scheduled to appear in state Superior Court in Bridgeport on Sept. 11.";2023-09-06T07:13:05Z;Newtown Savings Bank;news;13;NEUTRAL;1,88E+13;4,92E+14;9,49E+14;3447129347;POSITIVE;Other;1;Social
"FILE PHOTO — Trumbull police Lt. Brian Weir said Daniel Ervin, a 38-year-old New York man, was charged for attempting to fraudulently cash a check at Newtown Savings Banks.
 Trumbull Police Department/Contributed photo
  TRUMBULL — A New York has been arrested after attempting to make fraudulent transactions at Newtown Savings Bank, police say.
  In a release, Trumbull police Lt. Eric Weir said Daniel Ervin, a 38-year-old from Binghamton, N.Y., was arrested a short distance from the bank on Friday after attempting to make a transaction and being recognized by an employee who saw him during a withdrawal he made the day before.
  Weir said Trumbull police were notified around 5 p.m. of a man who returned to the bank at 926 White Plains Road and attempted to deposit a check for more than $3,000. Due to Ervin's illegal activity the previous day, he said, and him having no documentation to support having access to the account, he eventually left the bank after being denied the option to make any further transactions.
  Weir said Ervin was located walking a short distance away from the bank where he was taken into police custody. He said he was found to be in possession of a fraudulent HSBC Premier credit card under another individual's name, as well as two Newtown Savings Bank receipts that were dated Aug, 31 that showed the previous fraudulent transactions.
  That day, Weir said, Ervin was successful in using fraudulent identification to withdraw $2,000 from a business account. During that event, he said, Ervin provided a Massachusetts driver's license with his own picture on it, but with the victim's name and address.
  Weir said Ervin was charged with two counts of criminal impersonation, third-degree identity theft, second-degree forgery, third-degree forgery and credit card forgery. He said he was held in lieu of $5,000 bond and is scheduled to appear in state Superior Court in Bridgeport on Sept. 11.";2023-09-06T04:55:24Z;Newtown Savings Bank;news;13;NEUTRAL;1,40E+13;2,49E+15;7,50E+15;1,73E+11;POSITIVE;Other;1;Social
"TRUMBULL — A New York has been arrested after attempting to make fraudulent transactions at Newtown Savings Bank, police say.
 In a release, Trumbull police Lt. Eric Weir said Daniel Ervin, a 38-year-old from Binghamton, N.Y., was arrested a short distance from the bank on Friday after attempting to make a transaction and being recognized by an employee who saw him during a withdrawal he made the day before.
  Weir said Trumbull police were notified around 5 p.m. of a man who returned to the bank at 926 White Plains Road and attempted to deposit a check for more than $3,000. Due to Ervin's illegal activity the previous day, he said, and him having no documentation to support having access to the account, he eventually left the bank after being denied the option to make any further transactions.
  Weir said Ervin was located walking a short distance away from the bank where he was taken into police custody. He said he was found to be in possession of a fraudulent HSBC Premier credit card under another individual's name, as well as two Newtown Savings Bank receipts that were dated Aug, 31 that showed the previous fraudulent transactions.
  That day, Weir said, Ervin was successful in using fraudulent identification to withdraw $2,000 from a business account. During that event, he said, Ervin provided a Massachusetts driver's license with his own picture on it, but with the victim's name and address.
  Weir said Ervin was charged with two counts of criminal impersonation, third-degree identity theft, second-degree forgery, third-degree forgery and credit card forgery. He said he was held in lieu of $5,000 bond and is scheduled to appear in state Superior Court in Bridgeport on Sept. 11.";2023-09-05T23:43:18Z;Newtown Savings Bank;news;13;NEUTRAL;2,38E+13;4,29E+15;5,69E+15;57285065850;POSITIVE;Other;1;Social
<p>Trumbull police Lt. Brian Weir said Daniel Ervin, a 38-year-old New York man, was charged with attempting to fraudulently cash a check at Newtown Savings Bank.</p>;2023-09-05T22:34:10Z;Newtown Savings Bank;news;13;NEGATIVE;7,05E+12;5,41E+15;4,59E+15;4,87E+11;POSITIVE;Other;1;Económico
"Published on Monday, 14 August 2023 09:24 Written by Elizabeth Spencer
Southbury Women’s Club, in partnership with Newtown Savings Bank, will again be hosting CT Arts & Eats 2023 on Saturday, August 26, 2023, from 10 am to 4 pm at Southbury Town Hall at 501 Main Street South. Come savor the last days of summer right in the center of town!
 Shop local from over 50 talented artisans joining us from throughout Connecticut. There will be something for everyone, including fine art, homewares, woodworking, ceramics, gourmet food, apparel and accessories, fresh flowers, and everything in between! Southbury Women's Club will host their own booth of handmade items made by club members and a 50/50 raffle.
 Bring your appetite and enjoy a snack from our food trucks, including Weenie Lynn's, GV Bites, Twins BBQ, and Polar Sweets.
 Bring a lawn chair and enjoy live music throughout the day. The schedule of performers will be as follows:
 10:00 am: Michael Carrington
 11:15 am: Bonnie Lee Panda
 12:30 pm: Harmony on the Sound
 1:45 pm: Corey Lewin
 3:00 pm: On the Road Again
 Lawn games and kids' activities will be available to keep the whole family entertained!
 Admission is free and open to the public. Parking is free and will be available via adjoining lots at the Town Hall, Southbury Senior Center/Parks and Recreation Center, and Pomperaug Elementary School. Handicapped parking and drop off parking is available at Town Hall.
 CT Arts & Eats is made possible by our partnership with Newtown Savings Bank and sponsorships from Chatfield's and the Arts and Culture Subcommittee of the Southbury Economic Development Commission.";2023-08-14T13:35:12Z;Newtown Savings Bank;news;13;NEUTRAL;1,26E+15;4,39E+12;8,74E+15;1,80E+11;POSITIVE;Economico;1;Social
"Genesee Regional Bank was formed in 1996 to serve small business clients in the Rochester, Watertown and Central New York communities. When the community bank launched, it set out to meet the needs of their clients for today and tomorrow. From this original vision, the Bank has grown rapidly to become one of the leading mortgage lenders in the region, with more than$800 million in assets.



As the Genesee Regional Bank grew and mortgage technology became more innovative, it began to evaluate its mortgage needs. GRB was introduced to nCino’s Mortgage Suite and the platform immediately stood out to the Bank.



“We sought out a solution that would help us evolve with the technology that was already beginning to change the shape of our industry,” said Joe Leone, Mortgage Operations Manager at Genesee Regional Bank. “In addition to the user-friendly aspect of nCino’s technology, one of the other reasons we chose the solution is we could see it was starting to think about the next step, such as disclosures and eClosings.”



";2023-12-14T17:31:17Z;Northwest Community Bank;news;14;NEUTRAL;1,37E+15;3,63E+12;8,63E+15;60143764131;POSITIVE;Social;1;Social
"Watertown History Museum members recently accepted a generous grant from Northwest Community Bank. Shown (from left to right) are Paul Mclaughlin, Northwest Community Bank president; Joann Barthelmess, Watertown History Museum curator, and Ivan Cyr, Watertown History Museum president.";2023-12-14T11:15:03Z;Northwest Community Bank;news;14;NEUTRAL;2,09E+14;88392116595;9,79E+15;2,02E+11;POSITIVE;Social;1;Social
"Community Corner Avon's History Museum Gets Boost From Bank The Northwest Community Bank Foundation recently gave the Avon Historical Society a nice donation for its history museum effort.

Presenting a check to Terri Wilson, right, president of the Avon Historical Society, is Loren Amico-Clarke, left, assistant vice president and branch manager at Northwest Community Bank in Avon. (Courtesy of Northwest Community Bank)

Avon Historical Society

AVON, CT — Efforts building a new Avon Historical Society Museum recently received a major boost courtesy of a local bank foundation donation. The Northwest Community Bank Foundation recently awarded a $1,000 grant to the Avon Historical Society.

According to the foundation, the funds will go toward the creation of interpretive history panels in their new museum opening in 2024. The “Avon History Museum” will be at 8 E. Main St. (Route 44) in a 200-year-old one-room schoolhouse currently under renovation.

It will contain wall panels and artifact displays covering more than 400 years of the history of the town which was first called Nod, then Northington, and finally Avon. The donation comes as the historical society is going all-in on a paver brick-buying campaign to raise money for the museum.

The bricks, which will adorn public walkways outside the museum, can be purchased as gifts for the holiday season. From Nov. 30: 'Avon History Group Urges Brick Buying To Support Museum Effort'";2023-12-07T05:17:34Z;Northwest Community Bank;news;14;NEUTRAL;3,11E+15;5,72E+12;6,89E+15;5,90E+11;POSITIVE;Social;1;Social
"STAGE @ THE WARNER PRESENTS  Agatha Christie's  MURDER ON THE ORIENT EXPRESS  Adapted by Ken Ludwig
 November 4 - 19, 2023 in the Nancy Marine Studio Theatre
  Sponsored by Northwest Community Bank
  Director: Keith Paul | Production Stage Manager: Craig Clavette
  Torrington, CT – Stage @ the Warner is proud to present Agatha Christie's MURDER ON THE ORIENT EXPRESS, November 4 - 19 in the Nancy Marine Studio Theatre.
  Just after midnight, a snowdrift stops the Orient Express in its tracks. The luxurious train is surprisingly full for the time of the year, but by the morning it is one passenger fewer. An American tycoon lies dead in his compartment, stabbed a dozen times, his door locked from the inside. Isolated and with a killer in their midst, the passengers rely on detective Hercule Poirot to identify the murderer – in case he or she decides to strike again. Ken Ludwig's clever adaptation of the Agatha Christie classic boasts all the glamour, intrigue and suspense of Dame Agatha's celebrated novel, with a healthy dose of humor to quicken the pace.
  PERFORMANCE SCHEDULE:
  Saturday, November 4 – 8 pm
  Sunday, November 5 – 2 pm
  Friday, November 10 – 8 pm
  Saturday, November 11 – 8 pm
  Sunday, November 12– 2 pm
  Friday, November 17 – 8 pm
  Saturday, November 18 – 8 pm
  Sunday, November 19 – 2 pm
  For tickets and more information, visit warnertheatre.org or call the Box Office at 860-489-7180.
  The Stage @ the Warner production of Murder on the Orient Express is sponsored by Northwest Community Bank.";2023-10-10T05:21:37Z;Northwest Community Bank;news;14;NEUTRAL;9,48E+14;1,15E+13;9,04E+14;45250111725;POSITIVE;Social;1;Social
HBJ PHOTO| STEVE LASCHEVER Northwest Community Bank President and CEO Maura Malo with her predecessor, former President and CEO Stephen Reilly.;2023-09-06T16:25:44Z;Northwest Community Bank;news;14;NEUTRAL;1,30E+13;1,89E+13;9,97E+15;25469803404;POSITIVE;Social;1;Económico
"WINSTEDMaura A. Malo will take over as CEO of Northwest Community Bank Sept. 1, becoming the first woman to lead the institution in its 163-year history.Malo, 52, of Litchfield, takes…





SUBSCRIPTION REQUIRED LOG IN REGISTER to access your 5 FREE ARTICLES a week. ACTIVATE Home Delivery Access PURCHASE a Digital subscription

Connect With

LOG IN Username or Email Address

Password

Captcha loading… In order to pass the CAPTCHA please enable JavaScript.



Remember Me



Register|Lost your password?";2023-08-04T20:01:51Z;Northwest Community Bank;news;14;NEUTRAL;6,55E+13;88657463493;9,93E+13;31645544368;POSITIVE;Social;1;Social
"Shanelle King recently joined Northwest Community Bank as vice president, treasury management.
In her new position, she manages sales and service of the bank’s treasury services for commercial and municipal customers.
 King has over 30 years of banking experience with Connecticut institutions, in retail, management, business development and treasury management services.";2023-07-21T17:36:07Z;Northwest Community Bank;news;14;NEUTRAL;6,90E+13;98160278867;9,93E+14;24278722776;POSITIVE;Social;1;Social
"Winsted-based Northwest Community Bank recently announced a number of promotions and new appointments.
Gregori P. Tonon was recently promoted to executive vice president and chief lending officer. Tonon joined the bank in January 2014 as a vice president and commercial loan officer. In 2021, he was promoted to senior vice president, and in 2022 to commercial team leader.
 Paul McLaughlin Jr. was elected president of the Northwest Community Bank Foundation, the bank’s charitable foundation. He takes on that role in addition to his executive positions at the bank. McLaughlin is executive vice president and chief retail banking officer of Northwest Community Bank.
 James Rusiecki Jr. has been promoted to executive vice president and chief operating officer. Rusiecki joined the bank in June 2018 as senior vice president and director of treasury management services, following 24 years of senior-level positions at other institutions.";2023-07-21T16:58:55Z;Northwest Community Bank;news;14;NEUTRAL;1,73E+14;3,12E+12;9,82E+15;8499944670;POSITIVE;Social;1;Social
"Image

Northwest Community Bank has maintained a strong trajectory of growth with assets approaching the $1.1 billion mark. With the loyal support of our customers, dedicated employees and insightful leadership, we deepened our already strong position. Under one bank charter with our Divisions – Collinsville Bank and Litchfield Bancorp – Northwest Community Bank met and exceeded our established goals. As a mutual institution, we have sustained the core values we were founded upon and are distinctly different from regional and national banks. We ended 2022 with healthy earnings and a strong balance sheet.

Serving Our Commercial and Personal Customers

While sustaining our tradition of building relationships with all of our customers, we have increased the ability to provide larger commercial loans and serve a greater number of businesses and consumers. We continue to invest in products, services, technology and training to compete – and offer the best service possible.

We also are constantly introducing new products, technology updates, security measures and communications. At the same time, we are active participants in many community organizations and events.

Expanding Our Support to Community

The Northwest Community Bank Foundation was funded and organized on Jan. 1, 2022, as a separate nonprofit entity. The Foundation extends the Bank’s ability to contribute to nonprofit agencies and organizations working in the communities we serve.

Image

As a mutual savings bank, it is our mission to give back to the communities we serve. In 2022 the new Foundation awarded 66 grants totaling $425,000. Combined with the $300,000 donated through the Bank’s traditional Corporate Giving Program, the Bank contributed $725,000 to nonprofit organizations in our market area.

Recognizing the Talent and Dedication

in Our Management and Employees

Our most valuable assets are our people. From our newest Universal Banker, through every department, to the managers and executives, we have benefitted from their professionalism and team effort. They are the bedrock of our success. Their efforts have left us well positioned to address the global, domestic, local and personal conditions that affect us all.

Last fall, the Board of Directors embarked on a comprehensive search for the next President and CEO. [President Steve Reilly expressed his plan to retire on Sept. 1, 2023.] Following a thorough process and search, the bank’s current Executive Vice President and Chief Operating Officer, Maura Malo, has been selected to become President and CEO in September. We could not be more pleased to promote from within and are confident we’ll experience a smooth, seamless transition of leadership.

We are committed to continuing our prudent management, and are most appreciative of our loyal customers and dedicated employees. Our customers are our best ambassadors, and we could not be more grateful for that.

Since our founding, we have experienced many challenges and changes, and today we are equipped and prepared to address the times ahead.

Member FDIC

NMLS ID #510148";2023-05-16T11:22:45Z;Northwest Community Bank;news;14;NEUTRAL;3,52E+15;2,04E+12;6,47E+15;1,42E+12;POSITIVE;Social;1;Social
"This is a carousel. Use Next and Previous buttons to navigate
Stephen Lewis, President & CEO, left, is pictured with Marissa McGee, VP, Senior Operations Officer. Northwest Community Bank President and CEO Steve Reilly, left, pictured with Torrington's Friendly Hands Food Bank’s Executive Director Karen Thomas and board president Dan Hartnett.
  Northwest Community Bank Foundation’s “Gratitude Gala” was held to thank the non-profit organizations who received Foundation grants in 2022. Representatives of the organizations and bank staff and directors attended.
  McGee named New Leader in Banking
  THOMASTON – Thomaston Savings Bank employee Marissa McGee, VP, Senior Operations Officer, was named a New Leader in Banking by the Connecticut Bankers Association. She was recognized during a special reception at BankWorld 2023, held at Mohegan Sun Resort and Casino on January 12th.";2023-02-10T04:31:43Z;Northwest Community Bank;news;14;NEUTRAL;4,12E+14;1,68E+12;9,57E+15;6670783932;POSITIVE;Social;1;Social
"DANBURY, Conn. - Sept. 28, 2023 - PRLog -- BauerFinancial, Inc., the Nation's Premier Bank Rating Firm, is pleased to announce that Savings
Bank of Danbury has earned its top (5-Star) rating for financial strength and stability. This marks Savings Bank of Danbury's 135th consecutive quarter for receiving Bauer's recommendation (5-Stars or 4-Stars). This latest rating was assigned in September 2023 based on June 30, 2023 financial data and signifies that Savings Bank of Danbury is among the strongest banks in the nation.
 Bauer rates every federally-insured U.S. chartered bank with the same strict standards, and is honored to report that Savings Bank of Danbury has earned its 5-Star rating. ""As a community bank, Savings Bank of Danbury keeps its focus on consumers, small businesses and the community at hand"", remarks Karen Dorway, President of BauerFinancial. ""The employees of Savings Bank of Danbury are invested in the community. They volunteer their time and talent with area non-profit organizations and at many community events. Savings Bank of Danbury supports their efforts and together they contribute to making the area a great place to bank, live and work.""
 ""We are pleased to receive this professional endorsement of our stability and success from BauerFinancial,"" said Martin G. Morgado, President and CEO of Savings Bank of Danbury. ""The commitment to excellence from our Board of Directors to our employees is reflected in this top rating. We are proud of our record and our service to the community.""
 Savings Bank of Danbury has been a dedicated banking partner for the community for 174 years. Making connections and supporting the community has been its hallmark since inception. Being rated 5-Stars by Bauer shows confidence that Savings Bank of Danbury has the financial strength to continue to do so.
 About Savings Bank of Danbury
 Established in 1849 and headquartered at 220 Main Street, Danbury, Savings Bank of Danbury is a mutual savings bank with assets in excess of $1.4 billion. Savings Bank of Danbury has 16 branch offices in Bethel, Brookfield, Danbury, New Fairfield, New Milford, Newtown, Norwalk, Southbury, Stamford, and Waterbury. Stamford Mortgage Company, a division of Savings Bank of Danbury, has a local office on Summer Street in Stamford. Savings Bank of Danbury is committed to serving their community.
 For more information about Savings Bank of Danbury, visit www.SBDanbury.com
 Contact
 Colleen Cimini
 ***@prfirst.com
 End";2023-09-29T01:47:39Z;Savings Bank of Danbury;news;15;NEUTRAL;1,50E+15;2,29E+13;8,48E+15;2,52E+11;POSITIVE;Social;1;Social
"This post was contributed by a community member. The views expressed here are the author's own.

Business & Tech 5-Star Savings Bank of Danbury Building a Better Future Together Savings Bank of Danbury Earns 5-Star rating from BauerFinancial for financial strength and stability Reply

BauerFinancial, Inc., the Nation’s Premier Bank Rating Firm, is pleased to announce that Savings Bank of Danbury has earned its top (5-Star) rating for financial strength and stability. This marks Savings Bank of Danbury’s 135th consecutive quarter for receiving Bauer’s recommendation (5-Stars or 4-Stars). This latest rating was assigned in September 2023 based on June 30, 2023 financial data and signifies that Savings Bank of Danbury is among the strongest banks in the nation.



Bauer rates every federally-insured U.S. chartered bank with the same strict standards, and is honored to report that Savings Bank of Danbury has earned its 5-Star rating. “As a community bank, Savings Bank of Danbury keeps its focus on consumers, small businesses and the community at hand”, remarks Karen Dorway, President of BauerFinancial. “The employees of Savings Bank of Danbury are invested in the community. They volunteer their time and talent with area non-profit organizations and at many community events. Savings Bank of Danbury supports their efforts and together they contribute to making the area a great place to bank, live and work.” “We are pleased to receive this professional endorsement of our stability and success from BauerFinancial,” said Martin G. Morgado, President and CEO of Savings Bank of Danbury. “The commitment to excellence from our Board of Directors to our employees is reflected in this top rating. We are proud of our record and our service to the community.”

Savings Bank of Danbury has been a dedicated banking partner for the community for 174 years. Making connections and supporting the community has been its hallmark since inception. Being rated 5-Stars by Bauer shows confidence that Savings Bank of Danbury has the financial strength to continue to do so. About Savings Bank of Danbury

Established in 1849 and headquartered at 220 Main Street, Danbury, Savings Bank of Danbury is a mutual savings bank with assets in excess of $1.4 billion. Savings Bank of Danbury has 16 branch offices in Bethel, Brookfield, Danbury, New Fairfield, New Milford, Newtown, Norwalk, Southbury, Stamford, and Waterbury. Stamford Mortgage Company, a division of Savings Bank of Danbury, has a local office on Summer Street in Stamford. Savings Bank of Danbury is committed to serving their community. For more information about Savings Bank of Danbury, visit www.SBDanbury.com

Bank and Credit Union data compiled from financial data for the period noted, as reported to federal regulators. The financial data obtained from these sources is consistently reliable, although; the accuracy and completeness of the data cannot be guaranteed by BauerFinancial, Inc. Since 1983, BauerFinancial has relied upon this data in its judgment and in rendering its opinion (e.g. determination of star ratings). BauerFinancial, Inc. is not a financial advisor; it is an independent bank research firm. No institution can pay for or opt out of a BauerFinancial rating. Star-ratings are all available for free at bauerfinancial.com. ###";2023-09-28T20:56:45Z;Savings Bank of Danbury;news;15;NEUTRAL;3,72E+15;7,55E+12;6,27E+15;65309526690;POSITIVE;Social;1;Social
